source,target1,target2,method,category,type,race,gender,path,Unnamed: 9,zip_path,local_path,clip_id,faces_saved,audio_extracted,face_dir,audio_path
id04374,id03656,-,fsgan,C,FakeVideo-RealAudio,African,women,00032_id03656_draVIyyqLtk.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04374,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id04374/00032_id03656_draVIyyqLtk.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id04374/00032_id03656_draVIyyqLtk.mp4,1322_FakeVideo-RealAudio,2,True,../data/processed/frames,../data/processed/audio/1322_FakeVideo-RealAudio.wav
id01216,id03556,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (American),women,00025_id03556_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/women/id01216,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id01216/00025_id03556_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id01216/00025_id03556_wavtolip.mp4,1323_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1323_FakeVideo-RealAudio.wav
id00554,id00063,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),men,00028_id00063_cVZBXC2rjPM.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/men/id00554,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00554/00028_id00063_cVZBXC2rjPM.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00554/00028_id00063_cVZBXC2rjPM.mp4,1324_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1324_FakeVideo-RealAudio.wav
id05631,id00137,-,fsgan,C,FakeVideo-RealAudio,Asian (East),women,00073_id00137_L22Rc38U5BA.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (East)/women/id05631,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id05631/00073_id00137_L22Rc38U5BA.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id05631/00073_id00137_L22Rc38U5BA.mp4,1325_FakeVideo-RealAudio,2,True,../data/processed/frames,../data/processed/audio/1325_FakeVideo-RealAudio.wav
id00265,id01126,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),men,00130_id01126_zorX3gXf_vg.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/men/id00265,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00265/00130_id01126_zorX3gXf_vg.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00265/00130_id01126_zorX3gXf_vg.mp4,1326_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1326_FakeVideo-RealAudio.wav
id01972,id01530,-,wav2lip,C,FakeVideo-RealAudio,African,men,00078_id01530_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id01530_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id01530_wavtolip.mp4,1327_FakeVideo-RealAudio,3,True,../data/processed/frames,../data/processed/audio/1327_FakeVideo-RealAudio.wav
id01052,id00266,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),men,00076_id00266_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/men/id01052,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id01052/00076_id00266_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id01052/00076_id00266_wavtolip.mp4,1328_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1328_FakeVideo-RealAudio.wav
id00434,id00287,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),women,00046_id00287_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00434,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00434/00046_id00287_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00434/00046_id00287_wavtolip.mp4,1329_FakeVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/1329_FakeVideo-RealAudio.wav
id01972,id01171,-,wav2lip,C,FakeVideo-RealAudio,African,men,00078_id01171_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id01171_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01972/00078_id01171_wavtolip.mp4,1330_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1330_FakeVideo-RealAudio.wav
id01216,id00097,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),women,00025_id00097_PchMB8-P1lw.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/women/id01216,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id01216/00025_id00097_PchMB8-P1lw.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id01216/00025_id00097_PchMB8-P1lw.mp4,1331_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1331_FakeVideo-RealAudio.wav
id02508,id02824,-,fsgan,C,FakeVideo-RealAudio,African,women,00083_id02824_glBy_mYcXZw.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02508,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id02508/00083_id02824_glBy_mYcXZw.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id02508/00083_id02824_glBy_mYcXZw.mp4,1332_FakeVideo-RealAudio,3,True,../data/processed/frames,../data/processed/audio/1332_FakeVideo-RealAudio.wav
id01201,id00088,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00028_id00088_6WIDWxr8vuU.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id01201,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id01201/00028_id00088_6WIDWxr8vuU.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id01201/00028_id00088_6WIDWxr8vuU.mp4,1333_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1333_FakeVideo-RealAudio.wav
id00860,id04928,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00154_id04928_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id00860,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00860/00154_id04928_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00860/00154_id04928_wavtolip.mp4,1334_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1334_FakeVideo-RealAudio.wav
id00234,id00826,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),women,00063_id00826_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00234,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00234/00063_id00826_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00234/00063_id00826_wavtolip.mp4,1335_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1335_FakeVideo-RealAudio.wav
id00080,id04070,-,fsgan,C,FakeVideo-RealAudio,Asian (South),women,00281_id04070_F3CgrqRjcgw.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/women/id00080,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id00080/00281_id04070_F3CgrqRjcgw.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id00080/00281_id04070_F3CgrqRjcgw.mp4,1336_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1336_FakeVideo-RealAudio.wav
id00594,id00241,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),men,00005_id00241_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/men/id00594,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00594/00005_id00241_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00594/00005_id00241_wavtolip.mp4,1337_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1337_FakeVideo-RealAudio.wav
id03889,id02332,-,wav2lip,C,FakeVideo-RealAudio,Asian (East),men,00052_id02332_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (East)/men/id03889,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id03889/00052_id02332_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id03889/00052_id02332_wavtolip.mp4,1338_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1338_FakeVideo-RealAudio.wav
id00832,id03569,-,fsgan,C,FakeVideo-RealAudio,African,women,00078_id03569_YO0EpPm9p-8.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00832,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id00832/00078_id03569_YO0EpPm9p-8.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id00832/00078_id03569_YO0EpPm9p-8.mp4,1339_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1339_FakeVideo-RealAudio.wav
id03658,id05980,-,fsgan,C,FakeVideo-RealAudio,African,women,00077_id05980_bbg4HtuM_jo.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/women/id03658,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id03658/00077_id05980_bbg4HtuM_jo.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id03658/00077_id05980_bbg4HtuM_jo.mp4,1340_FakeVideo-RealAudio,1,True,../data/processed/frames,../data/processed/audio/1340_FakeVideo-RealAudio.wav
id00680,id00291,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (American),women,00110_id00291_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/women/id00680,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00680/00110_id00291_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00680/00110_id00291_wavtolip.mp4,1341_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1341_FakeVideo-RealAudio.wav
id00963,id00253,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),men,00028_id00253_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/men/id00963,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00963/00028_id00253_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00963/00028_id00253_wavtolip.mp4,1342_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1342_FakeVideo-RealAudio.wav
id00781,id00476,-,faceswap,C,FakeVideo-RealAudio,African,men,00092_id00476_UgdYVJ6xPYg_faceswap.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id00781,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00781/00092_id00476_UgdYVJ6xPYg_faceswap.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00781/00092_id00476_UgdYVJ6xPYg_faceswap.mp4,1343_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1343_FakeVideo-RealAudio.wav
id01223,id00381,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),women,00255_id00381_79zqA0CZh8s.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/women/id01223,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id01223/00255_id00381_79zqA0CZh8s.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id01223/00255_id00381_79zqA0CZh8s.mp4,1344_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1344_FakeVideo-RealAudio.wav
id04601,id04526,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00118_id04526_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id04601,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id04601/00118_id04526_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id04601/00118_id04526_wavtolip.mp4,1345_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1345_FakeVideo-RealAudio.wav
id00971,id00029,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (American),men,00253_id00029_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id00971,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00971/00253_id00029_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00971/00253_id00029_wavtolip.mp4,1346_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1346_FakeVideo-RealAudio.wav
id02051,id01530,-,wav2lip,C,FakeVideo-RealAudio,African,men,00015_id01530_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02051,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02051/00015_id01530_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02051/00015_id01530_wavtolip.mp4,1347_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1347_FakeVideo-RealAudio.wav
id02464,id00428,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),women,00002_id00428_Kr7n-68JWww.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/women/id02464,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id02464/00002_id00428_Kr7n-68JWww.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id02464/00002_id00428_Kr7n-68JWww.mp4,1348_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1348_FakeVideo-RealAudio.wav
id06254,id05931,-,fsgan,C,FakeVideo-RealAudio,Asian (South),women,00043_id05931_bFqu86NV3hk.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/women/id06254,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id06254/00043_id05931_bFqu86NV3hk.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id06254/00043_id05931_bFqu86NV3hk.mp4,1349_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1349_FakeVideo-RealAudio.wav
id02494,id00475,-,faceswap,C,FakeVideo-RealAudio,African,men,00050_id00475_xQjvXRcnPvw_faceswap.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02494/00050_id00475_xQjvXRcnPvw_faceswap.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02494/00050_id00475_xQjvXRcnPvw_faceswap.mp4,1350_FakeVideo-RealAudio,3,True,../data/processed/frames,../data/processed/audio/1350_FakeVideo-RealAudio.wav
id02268,id01521,-,fsgan,C,FakeVideo-RealAudio,African,men,00036_id01521_jthjSmLdLOg.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02268,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02268/00036_id01521_jthjSmLdLOg.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id02268/00036_id01521_jthjSmLdLOg.mp4,1351_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1351_FakeVideo-RealAudio.wav
id00272,id01225,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),women,00195_id01225_WuzuZoM84Ws.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/women/id00272,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00272/00195_id01225_WuzuZoM84Ws.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00272/00195_id01225_WuzuZoM84Ws.mp4,1352_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1352_FakeVideo-RealAudio.wav
id00944,id02296,-,wav2lip,C,FakeVideo-RealAudio,African,men,00135_id02296_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id00944,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00944/00135_id02296_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00944/00135_id02296_wavtolip.mp4,1353_FakeVideo-RealAudio,3,True,../data/processed/frames,../data/processed/audio/1353_FakeVideo-RealAudio.wav
id06535,id06269,-,wav2lip,C,FakeVideo-RealAudio,Asian (East),men,00183_id06269_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (East)/men/id06535,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id06535/00183_id06269_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id06535/00183_id06269_wavtolip.mp4,1354_FakeVideo-RealAudio,2,True,../data/processed/frames,../data/processed/audio/1354_FakeVideo-RealAudio.wav
id01597,id02316,-,fsgan,C,FakeVideo-RealAudio,African,men,00005_id02316_yrrNcmZ-xmI.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01597,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01597/00005_id02316_yrrNcmZ-xmI.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01597/00005_id02316_yrrNcmZ-xmI.mp4,1355_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1355_FakeVideo-RealAudio.wav
id01123,id00305,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),men,00072_id00305_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/men/id01123,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id01123/00072_id00305_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id01123/00072_id00305_wavtolip.mp4,1356_FakeVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/1356_FakeVideo-RealAudio.wav
id00282,id01058,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),men,00268_id01058_2DKbOjf3Wyo.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/men/id00282,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00282/00268_id01058_2DKbOjf3Wyo.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00282/00268_id01058_2DKbOjf3Wyo.mp4,1357_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1357_FakeVideo-RealAudio.wav
id00145,id01223,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),women,00043_id01223_TO3ym8Gwp7k.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/women/id00145,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00145/00043_id01223_TO3ym8Gwp7k.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/women/id00145/00043_id01223_TO3ym8Gwp7k.mp4,1358_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1358_FakeVideo-RealAudio.wav
id03180,id04599,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00039_id04599_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id03180,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id03180/00039_id04599_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id03180/00039_id04599_wavtolip.mp4,1359_FakeVideo-RealAudio,3,True,../data/processed/frames,../data/processed/audio/1359_FakeVideo-RealAudio.wav
id00777,id00708,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00160_id00708_Dzmb0FH1xBc.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id00777,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00777/00160_id00708_Dzmb0FH1xBc.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00777/00160_id00708_Dzmb0FH1xBc.mp4,1360_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1360_FakeVideo-RealAudio.wav
id02617,-,-,faceswap,C,FakeVideo-RealAudio,African,women,00028.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02617,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id02617/00028.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id02617/00028.mp4,1361_FakeVideo-RealAudio,3,True,../data/processed/frames,../data/processed/audio/1361_FakeVideo-RealAudio.wav
id01597,id00391,-,fsgan,C,FakeVideo-RealAudio,African,men,00005_id00391_TjJgUZaenWI.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01597,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01597/00005_id00391_TjJgUZaenWI.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01597/00005_id00391_TjJgUZaenWI.mp4,1362_FakeVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/1362_FakeVideo-RealAudio.wav
id00232,id03844,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),women,00025_id03844_AEAEN1Lns2c.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00232,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00232/00025_id03844_AEAEN1Lns2c.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00232/00025_id03844_AEAEN1Lns2c.mp4,1363_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1363_FakeVideo-RealAudio.wav
id04376,id04820,-,wav2lip,C,FakeVideo-RealAudio,African,women,00181_id04820_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/women/id04376,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id04376/00181_id04820_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id04376/00181_id04820_wavtolip.mp4,1364_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1364_FakeVideo-RealAudio.wav
id00434,id03371,-,fsgan,C,FakeVideo-RealAudio,Caucasian (European),women,00046_id03371_truKMXt8Dak.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (European)/women/id00434,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00434/00046_id03371_truKMXt8Dak.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00434/00046_id03371_truKMXt8Dak.mp4,1365_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1365_FakeVideo-RealAudio.wav
id03599,id00769,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00072_id00769_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (South)/men/id03599,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id03599/00072_id00769_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id03599/00072_id00769_wavtolip.mp4,1366_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1366_FakeVideo-RealAudio.wav
id00829,id01838,-,fsgan,C,FakeVideo-RealAudio,African,women,00271_id01838_q_lUk55OrL0.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00829,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id00829/00271_id01838_q_lUk55OrL0.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id00829/00271_id01838_q_lUk55OrL0.mp4,1367_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1367_FakeVideo-RealAudio.wav
id00529,id00049,-,fsgan,C,FakeVideo-RealAudio,Caucasian (American),men,00409_id00049_S_EHTUF-mQY.mp4,FakeAVCeleb/FakeVideo-RealAudio/Caucasian (American)/men/id00529,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00529/00409_id00049_S_EHTUF-mQY.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (American)/men/id00529/00409_id00049_S_EHTUF-mQY.mp4,1368_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1368_FakeVideo-RealAudio.wav
id06388,id09175,-,fsgan,C,FakeVideo-RealAudio,Asian (East),women,00005_id09175_YWe7UOnEyHU.mp4,FakeAVCeleb/FakeVideo-RealAudio/Asian (East)/women/id06388,FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id06388/00005_id09175_YWe7UOnEyHU.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/women/id06388/00005_id09175_YWe7UOnEyHU.mp4,1369_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1369_FakeVideo-RealAudio.wav
id00076,1.mp4,-,faceswap,C,FakeVideo-RealAudio,African,men,00109_1.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id00076,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00076/00109_1.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id00076/00109_1.mp4,1370_FakeVideo-RealAudio,5,True,../data/processed/frames,../data/processed/audio/1370_FakeVideo-RealAudio.wav
id01835,id00366,-,wav2lip,C,FakeVideo-RealAudio,African,men,00130_id00366_wavtolip.mp4,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01835,FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01835/00130_id00366_wavtolip.mp4,../data/raw/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01835/00130_id00366_wavtolip.mp4,1371_FakeVideo-RealAudio,4,True,../data/processed/frames,../data/processed/audio/1371_FakeVideo-RealAudio.wav
